그리드ID,건물ID,구,법정동코드,법정동명,주소,지번,연면적_m2,건축면적_m2,지상층수,지하층수,총층수,보정분자,보정사유
G50K_R0053_C0087,0000198523564480465900000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,3,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0053_C0087,0000198524934479898800000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,3,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0053_C0087,0000198525274480102000000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,3,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0053_C0087,0000198531154480426900000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,3,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0053_C0087,0000198538674480474600000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,3,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0053_C0087,0000198545874480547100000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,3,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0053_C0087,0000198546804480439500000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,3,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0053_C0087,0000198558144480093800000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,3,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0053_C0087,0000198559284479917500000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,3,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0053_C0087,0000198603344480375300000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,4,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0053_C0087,0000198630724480141500000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,4,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0053_C0087,0000198631694479962200000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,4,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0053_C0087,0000198671904479962500000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,4,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0053_C0087,0000198672724480158200000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,4,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0053_C0087,0000198678224480373700000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,4,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197380884475066300000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197381424473751600000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197387514474916000000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197391424474955100000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197397724474305400000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197400364475149300000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197405734475077100000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197411954475014300000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197417604475076300000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197419834473233900000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197422024475260600000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197427284474159500000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197449384475036700000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197450964475167800000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197451954473849000000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197462924475139700000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197464344473142700000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197478964475112900000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197488494474903100000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197490934473726800000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197497964474176200000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197506164474461400000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197512374474947900000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197512504474740500000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197528434473636800000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197532184475236100000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197535724474001500000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197542854474191400000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197547034473902900000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197549484475243300000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197552434474072000000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197555944474178000000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197558564474037100000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197559964474271300000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197560064475175700000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197564354474717400000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197567404473576000000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197568474474559200000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197569784474134100000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197592814473953500000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197594824473482000000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197598014474227900000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197406504474701000000000,용산구,1117012700,용산동5가,서울특별시 용산구 용산동5가,2-65,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197428284474749000000000,용산구,1117012700,용산동5가,서울특별시 용산구 용산동5가,2-65,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197448634474877600000000,용산구,1117012700,용산동5가,서울특별시 용산구 용산동5가,2-65,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197486274474210000000000,용산구,1117012700,용산동5가,서울특별시 용산구 용산동5가,2-65,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0045_C0078,0000196561904464095600000000,용산구,1117012900,이촌동,서울특별시 용산구 이촌동,361,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0045_C0078,0000196612674463836600000000,용산구,1117012900,이촌동,서울특별시 용산구 이촌동,373,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0045_C0078,0000196631574463748500000000,용산구,1117012900,이촌동,서울특별시 용산구 이촌동,373,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0051_C0078,0000196635614476734700000000,용산구,1117012800,한강로3가,서울특별시 용산구 한강로3가,40-1032,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197826884490211200000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197828824489718000000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197834104490206300000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197837854488919300000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197842164490234700000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197851324490300000000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197856954489903700000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197857144490258000000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197857344489820700000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197858884489733100000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197861294489578000000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197867884489200000000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197873004490286200000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197881264490211600000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197887704490279400000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197901654490349200000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197903064490173800000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197903764488742500000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197906474488903500000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197918154489365700000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197918594489489600000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197922154489581000000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197929584489517600000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197932334489365000000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197932974488798200000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197941084490428100000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197946644489973300000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197951144489738200000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197952824489651700000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197954214489565200000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197955734489476500000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197957254489386600000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197959344489250100000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197961114489164800000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197973394490105200000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197974964490021700000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197975164488815700000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197976284489937300000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197977764489848300000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197979364489758100000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197980794489670100000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197982144489586600000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197983654489496400000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197984904489405600000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197985834489019800000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197986374489323000000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197987774489233400000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197989224489145600000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197999974490856000000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000198003884489636100000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000198010054490887200000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000198015364490508900000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000198016094490800900000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000198017304488966700000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000198019564490721800000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000198030924488988200000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000198033724488756100000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000198034324490502500000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000198043044490526900000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000198044454490767000000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197838584490943300000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1-5,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197842514490679800000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1-5,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197865344490395800000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1-5,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197894494490858700000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1-5,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197906764490907600000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1-5,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0057_C0084,0000197922244490764900000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1-5,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
