사용승인일자,화재조기진압용스프링클러보유여부,건물일련번호,스프링클러가용여부,기본주소,시도명,시군구명,법정동명,스프링클러보유여부,화재조기진압용스프링클러가용여부,간이스프링클러보유여부,대상물명,간이스프링클러가용여부,X좌표,Y좌표
20151210.0,N,11000000256303,Y,서울특별시 중구 북창동,서울특별시,중구,북창동,Y,N,N,호텔르서울,N,197990.37,451104.82
20151223.0,N,11000000256308,N,서울특별시 중구 남대문로5가,서울특별시,중구,남대문로5가,N,N,N,호텔 레스(구.요우커모텔),N,197659.16,450589.62
20160913.0,N,11000000256846,N,서울특별시 마포구 동교동,서울특별시,마포구,동교동,N,N,N,나비호스텔,N,193061.52,450551.29
20161116.0,N,11000000257338,Y,서울특별시 강남구 역삼동,서울특별시,강남구,역삼동,Y,N,N,역삼어반하우스(정애정외1인건물),N,202854.29,443685.08
20190618.0,N,11000000258082,Y,서울특별시 강남구 신사동,서울특별시,강남구,신사동,Y,N,N,안다즈서울강남,N,201943.53,446861.12
20160401.0,N,11000000259145,Y,서울특별시 중구 황학동,서울특별시,중구,황학동,Y,N,N,엘씨티33,N,201822.41,451690.76
20190924.0,N,11000000261103,Y,서울특별시 종로구 이화동,서울특별시,종로구,이화동,Y,N,N,글루호텔(glue hotel),N,200313.62,452744.39
20160524.0,N,11000000262321,Y,서울특별시 마포구 서교동,서울특별시,마포구,서교동,Y,N,N,아만티호텔,N,192385.51,450317.3
20181213.0,N,11000000262474,Y,서울특별시 강남구 청담동,서울특별시,강남구,청담동,Y,N,N,아노블리81,N,204282.36,446977.88
19910924.0,N,11000000262763,N,서울특별시 중구 광희동1가,서울특별시,중구,광희동1가,N,N,N,광희동1가 182-20건물,N,200500.4,451437.98
20160526.0,N,11000000262988,Y,서울특별시 중구 을지로5가,서울특별시,중구,을지로5가,Y,N,N,트레블로지동대문호텔(구.이비스앰배서더호텔),N,200145.2,451591.59
19661128.0,N,11000000263202,N,서울특별시 중구 황학동,서울특별시,중구,황학동,N,N,N,우림여인숙,N,201822.41,451690.76
20160719.0,N,11000000264038,Y,서울특별시 송파구 장지동,서울특별시,송파구,장지동,Y,N,N,힐스테이트송파위례(c1-1 블럭 위례지구,N,212011.13,441822.11
20180502.0,N,11000000264481,Y,서울특별시 강남구 역삼동,서울특별시,강남구,역삼동,Y,N,N,뉴브호텔,N,202854.29,443685.08
20161103.0,N,11000000265884,Y,서울특별시 용산구 갈월동,서울특별시,용산구,갈월동,Y,N,N,호텔더디자이너스 서울역점(디자이너스호텔),N,197470.34,449390.81
20160913.0,N,11000000266263,Y,서울특별시 중구 황학동,서울특별시,중구,황학동,Y,N,N,서울특별시 중구 황학동  1859-0(윌씨티33),N,201822.41,451690.76
20190212.0,N,11000000266942,N,서울특별시 종로구 관수동,서울특별시,종로구,관수동,N,N,Y,더포스트,Y,199087.59,451864.0
19711103.0,N,11000000268906,N,서울특별시 마포구 망원동,서울특별시,마포구,망원동,N,N,N,망원동405-27건물,N,191213.51,450506.12
20160929.0,N,11000000268961,Y,서울특별시 송파구 문정동,서울특별시,송파구,문정동,Y,N,Y,송파파크하비오푸르지오(중점 가스 특별),Y,210390.33,442511.75
19841123.0,N,11000000270491,N,서울특별시 중구 황학동,서울특별시,중구,황학동,N,N,N,황학동234,N,201822.41,451690.76
19900307.0,N,11000000283276,N,서울특별시 중구 황학동,서울특별시,중구,황학동,N,N,N,모먼트맨션,N,201822.41,451690.76
19920710.0,N,11000000294307,N,서울특별시 종로구 연지동,서울특별시,종로구,연지동,N,N,N,연지동258-4건물,N,199942.01,452384.0
20161115.0,N,11000000300179,Y,서울특별시 중구 명동2가,서울특별시,중구,명동2가,Y,N,N,알로프트서울명동,N,198625.18,451178.81
20161208.0,N,11000000300266,N,서울특별시 중구 충무로2가,서울특별시,중구,충무로2가,N,N,N,UH호텔(구.호텔도토명동),N,199012.38,451085.6
20170113.0,N,11000000311935,Y,서울특별시 마포구 도화동,서울특별시,마포구,도화동,Y,N,N,효성해링턴스퀘어글래드호텔(경의선공덕역 복합시설),N,195500.31,448811.64
20170120.0,N,11000000312095,N,서울특별시 중구 초동,서울특별시,중구,초동,Y,N,N,나인트리호텔,N,199239.59,451347.2
19821104.0,N,11000000312628,N,서울특별시 중구 회현동1가,서울특별시,중구,회현동1가,N,N,N,파크힐호텔,N,198269.56,450368.81
20170111.0,N,11000000312677,Y,서울특별시 서초구 서초동,서울특별시,서초구,서초동,Y,N,N,서초신라스테이호텔,N,201657.87,443098.69
20181214.0,N,11000000312686,Y,서울특별시 중구 황학동,서울특별시,중구,황학동,Y,N,Y,로팡빌딩,Y,201822.41,451690.76
20171122.0,N,11000000312705,Y,서울특별시 중구 서소문동,서울특별시,중구,서소문동,Y,N,N,ENA 스위트호텔,N,197624.37,451204.02
20180328.0,N,11000000312741,N,서울특별시 중구 황학동,서울특별시,중구,황학동,N,N,N,제이앤비더베스트2,Y,201822.41,451690.76
20180314.0,N,11000000313313,Y,서울특별시 종로구 관철동,서울특별시,종로구,관철동,Y,N,N,엠지호텔,N,198692.39,451868.81
20210130.0,N,11000000313346,Y,서울특별시 강남구 역삼동,서울특별시,강남구,역삼동,Y,N,N,센터필드(조선팰리스호텔),N,202854.29,443685.08
20170713.0,N,11000000313436,Y,서울특별시 용산구 한강로3가,서울특별시,용산구,한강로3가,Y,N,N,서울드래곤시티호텔,N,196587.5,447269.61
20070109.0,N,11000000313602,N,서울특별시 중구 신당동,서울특별시,중구,신당동,N,N,N,신당동 다가구주택,N,201206.4,451081.96
20170608.0,N,11000000314027,Y,서울특별시 마포구 노고산동,서울특별시,마포구,노고산동,Y,N,N,에이치에비뉴호텔(구.노고산동호텔),N,194443.93,450233.27
20200221.0,N,11000000314456,N,서울특별시 종로구 돈의동,서울특별시,종로구,돈의동,N,N,N,호텔더메이,N,199111.2,452186.81
20200901.0,N,11000000314461,N,서울특별시 종로구 숭인동,서울특별시,종로구,숭인동,Y,N,N,호텔 디엠,N,201661.62,452470.77
20180125.0,N,11000000314829,Y,서울특별시 마포구 서교동,서울특별시,마포구,서교동,Y,N,N,라이즈호텔(구.아주호텔서교),N,192385.51,450317.3
20180720.0,N,11000000314883,N,서울특별시 마포구 동교동,서울특별시,마포구,동교동,N,N,N,클레오 호스텔,N,193061.52,450551.29
20200408.0,N,11000000315387,N,서울특별시 종로구 돈의동,서울특별시,종로구,돈의동,N,N,N,엠앤럭키 호텔(M&LUCKY HOTEL),N,199111.2,452186.81
20171106.0,N,11000000316201,Y,서울특별시 중구 쌍림동,서울특별시,중구,쌍림동,Y,N,N,호텔더디자이너스디디피,N,200302.39,451249.58
20181123.0,N,11000000316265,Y,서울특별시 중구 명동2가,서울특별시,중구,명동2가,Y,N,N,메이원 호텔 건물,N,198625.18,451178.81
20171207.0,N,11000000316395,Y,서울특별시 송파구 잠실동,서울특별시,송파구,잠실동,Y,N,N,호텔포레스타1,N,207735.56,445529.41
20180111.0,N,11000000316563,Y,서울특별시 중구 북창동,서울특별시,중구,북창동,Y,N,N,토마스명동호텔,N,197990.37,451104.82
20180116.0,N,11000000317090,N,서울특별시 서초구 서초동,서울특별시,서초구,서초동,N,N,Y,영남빌딩(업플로호스텔),Y,201657.87,443098.69
19690920.0,N,11000000317252,N,서울특별시 용산구 동빙고동,서울특별시,용산구,동빙고동,N,N,N,장문로6길 11,N,199498.32,446908.36
20180409.0,N,11000000317644,Y,서울특별시 중구 남학동,서울특별시,중구,남학동,Y,N,N,홈즈레드호텔(구.디어스명동호텔),N,199118.78,450919.6
20180709.0,N,11000000317717,Y,서울특별시 서초구 신원동,서울특별시,서초구,신원동,Y,N,N,오라카이청계산호텔,N,205431.82,437987.39
20180504.0,N,11000000318025,N,서울특별시 중구 을지로2가,서울특별시,중구,을지로2가,N,N,Y,마이티빌딩(구.명동리테일빌딩),Y,198517.18,451508.81
20181024.0,N,11000000318030,Y,서울특별시 중구 충무로4가,서울특별시,중구,충무로4가,Y,N,N,스테이락호텔,N,199429.18,451109.59
20180428.0,N,11000000318095,Y,서울특별시 중구 회현동1가,서울특별시,중구,회현동1가,Y,N,N,AK타워,N,198269.56,450368.81
20180601.0,N,11000000318305,Y,서울특별시 중구 을지로6가,서울특별시,중구,을지로6가,Y,N,N,노보텔 앰배서더 서울 동대문,N,200516.4,451720.78
20180523.0,N,11000000318372,N,서울특별시 강남구 논현동,서울특별시,강남구,논현동,N,N,N,선우현숙건물,N,202596.32,445602.7
20180626.0,N,11000000318547,Y,서울특별시 서초구 서초동,서울특별시,서초구,서초동,Y,N,N,토요코인호텔(서울강남점),N,201657.87,443098.69
20180710.0,N,11000000318655,Y,서울특별시 송파구 잠실동,서울특별시,송파구,잠실동,Y,N,N,호텔포레스타2(잠실포레스타관광호텔),N,207735.56,445529.41
20210903.0,N,11000000319454,Y,서울특별시 강남구 논현동,서울특별시,강남구,논현동,Y,N,N,보코서울강남호텔,N,202596.32,445602.7
20181022.0,N,11000000319852,Y,서울특별시 서초구 방배동,서울특별시,서초구,방배동,Y,N,Y,방배아이파크빌,Y,199442.64,442357.92
20181026.0,N,11000000319944,N,서울특별시 중구 황학동,서울특별시,중구,황학동,N,N,Y,BIGSTAY(빅스테이),Y,201822.41,451690.76
20181109.0,N,11000000319986,Y,서울특별시 중구 광희동2가,서울특별시,중구,광희동2가,Y,N,N,토요코인호텔(동대문2호점),N,200673.2,451294.37
19811014.0,N,11000000320409,N,서울특별시 중구 무학동,서울특별시,중구,무학동,N,N,N,에이모텔,N,201279.6,451341.97
19680710.0,N,11000000320416,N,서울특별시 중구 을지로3가,서울특별시,중구,을지로3가,N,N,N,충무로9길 41 건물,N,199285.19,451574.8
20180709.0,N,11000000320417,N,서울특별시 중구 광희동2가,서울특별시,중구,광희동2가,N,N,N,르릿,N,200673.2,451294.37
20190418.0,N,11000000320762,N,서울특별시 송파구 문정동,서울특별시,송파구,문정동,N,N,N,메리제인호텔(문정동61-15건물),N,210390.33,442511.75
20181224.0,N,11000000320823,Y,서울특별시 종로구 연지동,서울특별시,종로구,연지동,Y,N,N,호텔파이 종로(케니스토리),N,199942.01,452384.0
20181205.0,N,11000000321557,N,서울특별시 서초구 서초동,서울특별시,서초구,서초동,N,N,N,서초동1478-14건물,N,201657.87,443098.69
20181026.0,N,11000000321561,N,서울특별시 서초구 방배동,서울특별시,서초구,방배동,N,N,N,프라임 빌,N,199442.64,442357.92
20180906.0,N,11000000321562,N,서울특별시 서초구 방배동,서울특별시,서초구,방배동,N,N,N,디벨로퍼,N,199442.64,442357.92
20180817.0,N,11000000321563,N,서울특별시 서초구 방배동,서울특별시,서초구,방배동,N,N,N,방배동 780-31 건물,N,199442.64,442357.92
20180307.0,N,11000000321565,N,서울특별시 서초구 방배동,서울특별시,서초구,방배동,N,N,N,메종슈에뜨16,N,199442.64,442357.92
20180508.0,N,11000000321568,N,서울특별시 서초구 방배동,서울특별시,서초구,방배동,N,N,N,방배동 985-13 건물,N,199442.64,442357.92
20180807.0,N,11000000321572,N,서울특별시 서초구 방배동,서울특별시,서초구,방배동,N,N,N,三井빌딩,N,199442.64,442357.92
20180712.0,N,11000000321574,N,서울특별시 서초구 방배동,서울특별시,서초구,방배동,N,N,N,로얄하우스,N,199442.64,442357.92
20181031.0,N,11000000321652,N,서울특별시 서초구 잠원동,서울특별시,서초구,잠원동,N,N,N,잠원하이츠,N,201177.11,445854.72
20180202.0,N,11000000321653,N,서울특별시 서초구 잠원동,서울특별시,서초구,잠원동,N,N,N,잠원동 12-11 건물,N,201177.11,445854.72
20181219.0,N,11000000321657,N,서울특별시 서초구 서초동,서울특별시,서초구,서초동,N,N,N,서초동 1610-14 건물,N,201657.87,443098.69
20180802.0,N,11000000321660,N,서울특별시 서초구 서초동,서울특별시,서초구,서초동,N,N,N,타란빌,N,201657.87,443098.69
20180228.0,N,11000000321662,N,서울특별시 서초구 서초동,서울특별시,서초구,서초동,N,N,N,서초동 1360-22 건물,N,201657.87,443098.69
20180109.0,N,11000000321663,N,서울특별시 서초구 서초동,서울특별시,서초구,서초동,N,N,N,서초동 1443-22 건물,N,201657.87,443098.69
20181004.0,N,11000000321673,N,서울특별시 서초구 염곡동,서울특별시,서초구,염곡동,N,N,N,소프트플렉스,N,204699.45,440015.82
20180306.0,N,11000000321677,N,서울특별시 서초구 반포동,서울특별시,서초구,반포동,N,N,N,SnD House,N,201111.49,444769.91
20180226.0,N,11000000321679,N,서울특별시 서초구 우면동,서울특별시,서초구,우면동,N,N,N,금파,N,201350.22,440275.87
20190207.0,N,11000000322414,Y,서울특별시 서초구 반포동,서울특별시,서초구,반포동,Y,N,N,알파레타2차,N,201111.49,444769.91
19930811.0,N,11000000322768,N,서울특별시 마포구 창전동,서울특별시,마포구,창전동,N,N,N,white hoise,N,193724.31,449670.07
19900418.0,N,11000000322769,N,서울특별시 마포구 창전동,서울특별시,마포구,창전동,N,N,N,와우힐즈 게스트하우스,N,193724.31,449670.07
20190712.0,N,11000000323307,Y,서울특별시 마포구 망원동,서울특별시,마포구,망원동,Y,N,N,롯데장학재단기숙사(구.샤이닝글로리하우스),N,191213.51,450506.12
20190712.0,N,11000000323547,Y,서울특별시 송파구 잠실동,서울특별시,송파구,잠실동,Y,N,N,호텔더캐슬,N,207735.56,445529.41
19900821.0,N,11000000323794,N,서울특별시 중구 회현동1가,서울특별시,중구,회현동1가,N,N,N,남산스토리나인(구.산마루호스텔),N,198269.56,450368.81
20190808.0,N,11000000324091,Y,서울특별시 종로구 관훈동,서울특별시,종로구,관훈동,Y,N,N,안녕인사동 / 나인트리 파르나스(구.프리미어),N,198578.0,452426.42
20191101.0,N,11000000324515,Y,서울특별시 중구 만리동1가,서울특별시,중구,만리동1가,Y,N,N,서울로빌딩,N,197039.95,450432.83
20191127.0,N,11000000324721,Y,서울특별시 중구 을지로5가,서울특별시,중구,을지로5가,Y,N,N,나인트리호텔 동대문(구.동대문비지니스호텔),N,200145.2,451591.59
20191125.0,N,11000000324784,N,서울특별시 송파구 가락동,서울특별시,송파구,가락동,N,N,N,XYM호텔,N,209279.94,443820.17
20191219.0,N,11000000325171,Y,서울특별시 송파구 방이동,서울특별시,송파구,방이동,Y,N,N,호텔더캐슬 #1,N,210886.78,445428.16
20200123.0,N,11000000325478,Y,서울특별시 마포구 동교동,서울특별시,마포구,동교동,Y,N,N,머큐어앰배서더홍대(판매+숙박),N,193061.52,450551.29
20200120.0,N,11000000325505,Y,서울특별시 중구 을지로6가,서울특별시,중구,을지로6가,Y,N,N,을지로43길 9-8 건물,N,200516.4,451720.78
20190325.0,N,11000000325829,N,서울특별시 서초구 방배동,서울특별시,서초구,방배동,N,N,N,방배동 454-7 건물,N,199442.64,442357.92
20190117.0,N,11000000325830,N,서울특별시 서초구 내곡동,서울특별시,서초구,내곡동,N,N,N,한울,N,206735.46,439567.38
20190702.0,N,11000000325831,N,서울특별시 서초구 방배동,서울특별시,서초구,방배동,N,N,N,방배동 895-12 건물,N,199442.64,442357.92
20190128.0,N,11000000325832,N,서울특별시 서초구 서초동,서울특별시,서초구,서초동,N,N,N,행복이 가득한 집,N,201657.87,443098.69
20190430.0,N,11000000325878,N,서울특별시 서초구 신원동,서울특별시,서초구,신원동,N,N,N,신원동 6-9 건물,N,205431.82,437987.39
20191121.0,N,11000000325884,N,서울특별시 서초구 방배동,서울특별시,서초구,방배동,N,N,N,Santiago,N,199442.64,442357.92
20200615.0,N,11000000326080,Y,서울특별시 중구 남대문로5가,서울특별시,중구,남대문로5가,Y,N,N,라움169호텔,N,197659.16,450589.62
20200611.0,N,11000000326696,N,서울특별시 종로구 관수동,서울특별시,종로구,관수동,Y,N,N,호텔케이월드,N,199087.59,451864.0
20200601.0,N,11000000327155,Y,서울특별시 강남구 신사동,서울특별시,강남구,신사동,Y,N,N,안테룸서울호텔,N,201943.53,446861.12
20230228.0,N,11000000327193,Y,서울특별시 용산구 한강로3가,서울특별시,용산구,한강로3가,Y,N,N,나인트리 프리미어 로카우스 호텔,N,196587.5,447269.61
20210617.0,N,11000000327372,Y,서울특별시 서초구 서초동,서울특별시,서초구,서초동,Y,N,N,(준타워)힐튼가든인서울강남점,N,201657.87,443098.69
20200720.0,N,11000000327413,Y,서울특별시 중구 필동1가,서울특별시,중구,필동1가,Y,N,N,G3호텔,N,199263.58,450977.59
20200731.0,N,11000000327571,N,서울특별시 종로구 충신동,서울특별시,종로구,충신동,Y,N,N,ES DREAM TOWER,N,200456.81,452517.19
20200820.0,N,11000000327595,Y,서울특별시 중구 황학동,서울특별시,중구,황학동,Y,N,N,제이에스빌,N,201822.41,451690.76
19700813.0,N,11000000327824,Y,서울특별시 중구 중림동,서울특별시,중구,중림동,Y,N,N,랑호텔(청파로 431 건물),N,196942.36,450766.43
20201123.0,N,11000000328457,N,서울특별시 중구 을지로5가,서울특별시,중구,을지로5가,N,N,Y,무아데자뷰,Y,200145.2,451591.59
20201216.0,N,11000000328697,Y,서울특별시 중구 북창동,서울특별시,중구,북창동,Y,N,N,예신라 크로마하우스,N,197990.37,451104.82
20210723.0,N,11000000328919,Y,서울특별시 마포구 합정동,서울특별시,마포구,합정동,Y,N,N,주니비노호텔(구 준희빈호텔),N,192132.7,449936.5
20210405.0,N,11000000329790,Y,서울특별시 중구 충무로2가,서울특별시,중구,충무로2가,Y,N,N,명동헨나호텔,N,199012.38,451085.6
20210503.0,N,11000000330013,N,서울특별시 종로구 효제동,서울특별시,종로구,효제동,Y,N,N,(주)해와 건물,N,200200.41,452255.99
20210518.0,N,11000000330131,Y,서울특별시 마포구 도화동,서울특별시,마포구,도화동,Y,N,N,"에비뉴67(구.마포로1구역제12,13지구)",N,195500.31,448811.64
20210528.0,N,11000000330194,Y,서울특별시 송파구 방이동,서울특별시,송파구,방이동,Y,N,N,호텔더캐슬 #2,N,210886.78,445428.16
20210611.0,N,11000000330395,Y,서울특별시 중구 을지로5가,서울특별시,중구,을지로5가,Y,N,N,호텔유파이브(구을지로호텔),N,200145.2,451591.59
20210630.0,N,11000000330923,Y,서울특별시 송파구 신천동,서울특별시,송파구,신천동,Y,N,N,KT송파타워(KT복합시설) (중점),N,208891.58,446233.8
20130319.0,N,11000000331422,N,서울특별시 중구 북창동,서울특별시,중구,북창동,Y,N,N,신신호텔2,N,197990.37,451104.82
20210923.0,N,11000000331710,Y,서울특별시 중구 남대문로2가,서울특별시,중구,남대문로2가,Y,N,N,하이드파크(Hyde Park)스탠포드호텔,N,198342.78,451268.81
20221019.0,N,11000000331777,Y,서울특별시 중구 충무로4가,서울특별시,중구,충무로4가,Y,N,N,충무로하늘N오피스텔,N,199429.18,451109.59
20211027.0,N,11000000331897,Y,서울특별시 중구 을지로7가,서울특별시,중구,을지로7가,Y,N,N,세승빌딩(신축),N,200791.2,451540.77
20220221.0,N,11000000333330,Y,서울특별시 강남구 역삼동,서울특별시,강남구,역삼동,Y,N,N,브라운도트역삼,N,202854.29,443685.08
20220510.0,N,11000000333497,N,서울특별시 종로구 낙원동,서울특별시,종로구,낙원동,Y,N,N,N285호텔(낙원동호텔),N,198924.0,452252.01
20220413.0,N,11000000333540,Y,서울특별시 강남구 논현동,서울특별시,강남구,논현동,Y,N,N,아난티앳강남,N,202596.32,445602.7
20220730.0,N,11000000334169,N,서울특별시 종로구 창신동,서울특별시,종로구,창신동,Y,N,N,창신동관광숙박시설,Y,201063.62,452547.98
20220818.0,N,11000000334252,Y,서울특별시 마포구 마포동,서울특별시,마포구,마포동,Y,N,N,호텔 나루,N,194965.5,448319.64
20220930.0,N,11000000334845,Y,서울특별시 서초구 서초동,서울특별시,서초구,서초동,Y,N,N,지젤시그니티서초,N,201657.87,443098.69
20220926.0,N,11000000334924,Y,서울특별시 중구 충무로1가,서울특별시,중구,충무로1가,Y,N,N,LeMERIDIEN moxy르메르디앙 명동(목시빌딩),N,198354.37,451017.61
20221208.0,N,11000000335576,N,서울특별시 서초구 방배동,서울특별시,서초구,방배동,N,N,N,주식회사 세진개발 건물,N,199442.64,442357.92
20230120.0,N,11000000335781,Y,서울특별시 종로구 연지동,서울특별시,종로구,연지동,Y,N,N,연지빌,N,199942.01,452384.0
20230130.0,N,11000000336125,N,서울특별시 중구 필동1가,서울특별시,중구,필동1가,Y,N,N,빌리브아카이브남산(필동1가43-1),N,199263.58,450977.59
20230228.0,N,11000000336458,Y,서울특별시 중구 남대문로3가,서울특별시,중구,남대문로3가,Y,N,N,더스테이 클래식,N,198191.57,451081.61
20230310.0,N,11000000336509,Y,서울특별시 강남구 역삼동,서울특별시,강남구,역삼동,Y,N,N,엘트리타워,N,202854.29,443685.08
20230323.0,N,11000000336700,Y,서울특별시 중구 을지로2가,서울특별시,중구,을지로2가,Y,N,N,기랑에셋(구.SM명동),N,198517.18,451508.81
20230322.0,N,11000000336701,Y,서울특별시 중구 을지로2가,서울특별시,중구,을지로2가,Y,N,N,명동M타워(호텔베르),N,198517.18,451508.81
20230413.0,N,11000000336973,Y,서울특별시 종로구 관수동,서울특별시,종로구,관수동,Y,N,N,(주)누보홀딩스 건물,N,199087.59,451864.0
20230419.0,N,11000000337029,Y,서울특별시 종로구 익선동,서울특별시,종로구,익선동,Y,N,N,URBAN STAY(익선동53),N,199020.0,452449.21
20230421.0,N,11000000337048,Y,서울특별시 마포구 서교동,서울특별시,마포구,서교동,Y,N,N,누디트 홍대(구.서교동공유복합시설),N,192385.51,450317.3
20230615.0,N,11000000337447,Y,서울특별시 서초구 서초동,서울특별시,서초구,서초동,Y,N,N,서초로이지움지젤,N,201657.87,443098.69
20230605.0,N,11000000337743,Y,서울특별시 중구 태평로2가,서울특별시,중구,태평로2가,Y,N,N,기림빌딩(태평로2가 68-8외1필지),N,197841.57,451189.62
20230721.0,N,11000000337912,Y,서울특별시 중구 충무로4가,서울특별시,중구,충무로4가,Y,N,N,더솔라고세운(세운재정비구역6-2-24),N,199429.18,451109.59
19960904.0,N,11000000338054,Y,서울특별시 강남구 신사동,서울특별시,강남구,신사동,Y,N,N,(주)엔크로건물 (단델리온 1호점),N,201943.53,446861.12
20230922.0,N,11000000338212,Y,서울특별시 중구 충무로5가,서울특별시,중구,충무로5가,Y,N,N,디앤써밋충무로(충무로5가 22-21),N,199915.19,451205.59
20231027.0,N,11000000338357,Y,서울특별시 강남구 역삼동,서울특별시,강남구,역삼동,Y,N,N,역삼동 823-5건물,N,202854.29,443685.08
20240206.0,N,11330000012820,Y,서울특별시 중구 광희동1가,서울특별시,중구,광희동1가,Y,N,N,서울앤호스텔(seoul n hostel),N,200500.4,451437.98
20230302.0,N,11330000019341,Y,서울특별시 중구 쌍림동,서울특별시,중구,쌍림동,Y,N,N,위코스테이(구.하우스사라),N,200302.39,451249.58
,N,11330000042946,Y,서울특별시 강남구 역삼동,서울특별시,강남구,역삼동,Y,N,N,823TOWER(아르떼강남),N,202854.29,443685.08
20240520.0,N,11330000048599,N,서울특별시 종로구 인의동,서울특별시,종로구,인의동,N,N,N,인의동 89-15(아뜰리에),N,199724.4,452226.8
20240620.0,N,11330000063502,Y,서울특별시 강남구 역삼동,서울특별시,강남구,역삼동,Y,N,N,역삼동 719-17건물,N,202854.29,443685.08
20240620.0,N,11330000066999,Y,서울특별시 강남구 역삼동,서울특별시,강남구,역삼동,Y,N,N,역삼동719-16건물,N,202854.29,443685.08
,N,11330000091736,N,서울특별시 용산구 이태원동,서울특별시,용산구,이태원동,N,N,N,호스텔 펠라즈,N,199181.54,448667.98
20240912.0,N,11330000093857,Y,서울특별시 중구 입정동,서울특별시,중구,입정동,Y,N,N,세운푸르지오 G팰리스 A동,N,199287.99,451725.2
20240912.0,N,11330000093869,Y,서울특별시 중구 산림동,서울특별시,중구,산림동,Y,N,N,세운푸르지오 G팰리스 B동,N,199533.59,451716.0
,N,11330000095565,N,서울특별시 강남구 논현동,서울특별시,강남구,논현동,N,N,N,신정미 건물(논현동 214-9 건물),N,202596.32,445602.7
20241120.0,N,11330000109408,Y,서울특별시 중구 을지로6가,서울특별시,중구,을지로6가,Y,N,N,더 스텔라 팰리스,N,200516.4,451720.78
,N,11330000115633,N,서울특별시 중구 황학동,서울특별시,중구,황학동,N,N,Y,황학동 1754,Y,201822.41,451690.76
,N,11330000116205,N,서울특별시 종로구 연건동,서울특별시,종로구,연건동,Y,N,N,브루클린호텔(연건동195-14),Y,199901.22,452930.8
,N,11330000129700,N,서울특별시 종로구 숭인동,서울특별시,종로구,숭인동,N,N,N,숭인동 178-90(김지훈 건물),N,201661.62,452470.77
,N,11330000130415,N,서울특별시 중구 회현동3가,서울특별시,중구,회현동3가,N,N,N,회현동3가 8 건물,N,198521.97,450875.21
,N,11330000130437,N,서울특별시 중구 회현동3가,서울특별시,중구,회현동3가,N,N,N,회현동3가 8-4 건물,N,198521.97,450875.21
20020925.0,N,11330000131744,N,서울특별시 마포구 동교동,서울특별시,마포구,동교동,N,N,N,(주)비아르떼건물,N,193061.52,450551.29
,N,11330000132451,N,서울특별시 용산구 이태원동,서울특별시,용산구,이태원동,N,N,N,이태원동 64-24,N,199181.54,448667.98
,N,11330000134231,N,서울특별시 강남구 논현동,서울특별시,강남구,논현동,N,N,N,이혜로운주식회사 외 1인 건물,N,202596.32,445602.7
,N,11330000135336,N,서울특별시 중구 황학동,서울특별시,중구,황학동,N,N,N,황학동 731-1 건물,N,201822.41,451690.76
20251231.0,N,11330000138067,N,서울특별시 송파구 방이동,서울특별시,송파구,방이동,Y,N,N,호텔베네 롯데타워점(방이동 38-14),N,210886.78,445428.16
,N,11330000138440,N,서울특별시 종로구 원남동,서울특별시,종로구,원남동,N,N,N,원남동 228-1,N,199709.21,452580.8
,N,11330000138780,Y,서울특별시 중구 남대문로5가,서울특별시,중구,남대문로5가,Y,N,N,남대문로5가 178 건물,N,197659.16,450589.62
20260119.0,N,11330000140193,N,서울특별시 중구 을지로3가,서울특별시,중구,을지로3가,N,N,N,을지로3가 282-7,N,199285.19,451574.8
